timestamp,node_cpu_usage_unknown,node_memory_usage_unknown,node_memory_total_unknown,node_disk_usage_unknown,node_disk_total_unknown,node_network_receive_bytes_unknown,node_network_transmit_bytes_unknown,pod_cpu_usage_kube-system_coredns-787d4945fb-9f95l,pod_cpu_usage_kube-system_coredns-787d4945fb-vpn8b,pod_cpu_usage_kube-system_etcd-minikube,pod_cpu_usage_kube-system_kube-apiserver-minikube,pod_cpu_usage_kube-system_kube-controller-manager-minikube,pod_cpu_usage_kube-system_kube-proxy-wx9p5,pod_cpu_usage_kube-system_kube-scheduler-minikube,pod_cpu_usage_kube-system_metrics-server-79467ff588-gnd4r,pod_cpu_usage_kube-system_storage-provisioner,pod_cpu_usage_ml-scenarios_stress-test-1742647808-5ba4b,pod_cpu_usage_ml-scenarios_stress-test-1742647815-5a406,pod_cpu_usage_ml-scenarios_stress-test-1742647816-f5fd3,pod_cpu_usage_ml-scenarios_unstable-pod-1742656508-9aba2,pod_cpu_usage_monitoring_alertmanager-prometheus-kube-prometheus-alertmanager-0,pod_cpu_usage_monitoring_ml-predictor-547cb544b7-5j269,pod_cpu_usage_monitoring_prometheus-grafana-894dc54f-lbz6t,pod_cpu_usage_monitoring_prometheus-kube-prometheus-operator-74c7bdffd-8cltl,pod_cpu_usage_monitoring_prometheus-kube-state-metrics-5454b84d8c-x8nxn,pod_cpu_usage_monitoring_prometheus-prometheus-kube-prometheus-prometheus-0,pod_cpu_usage_monitoring_prometheus-prometheus-node-exporter-q999l,pod_cpu_usage_monitoring_thanos-query-8485c5c7fb-kjrq7,pod_cpu_usage_monitoring_thanos-query-frontend-5b76db67c4-lt92s,pod_memory_usage_kube-system_coredns-787d4945fb-9f95l,pod_memory_usage_kube-system_coredns-787d4945fb-vpn8b,pod_memory_usage_kube-system_etcd-minikube,pod_memory_usage_kube-system_kube-apiserver-minikube,pod_memory_usage_kube-system_kube-controller-manager-minikube,pod_memory_usage_kube-system_kube-proxy-wx9p5,pod_memory_usage_kube-system_kube-scheduler-minikube,pod_memory_usage_kube-system_metrics-server-79467ff588-gnd4r,pod_memory_usage_kube-system_storage-provisioner,pod_memory_usage_ml-scenarios_stress-test-1742647808-5ba4b,pod_memory_usage_ml-scenarios_stress-test-1742647815-5a406,pod_memory_usage_ml-scenarios_stress-test-1742647816-f5fd3,pod_memory_usage_ml-scenarios_unstable-pod-1742656508-9aba2,pod_memory_usage_monitoring_alertmanager-prometheus-kube-prometheus-alertmanager-0,pod_memory_usage_monitoring_ml-predictor-547cb544b7-5j269,pod_memory_usage_monitoring_prometheus-grafana-894dc54f-lbz6t,pod_memory_usage_monitoring_prometheus-kube-prometheus-operator-74c7bdffd-8cltl,pod_memory_usage_monitoring_prometheus-kube-state-metrics-5454b84d8c-x8nxn,pod_memory_usage_monitoring_prometheus-prometheus-kube-prometheus-prometheus-0,pod_memory_usage_monitoring_prometheus-prometheus-node-exporter-q999l,pod_memory_usage_monitoring_thanos-query-8485c5c7fb-kjrq7,pod_memory_usage_monitoring_thanos-query-frontend-5b76db67c4-lt92s,pod_restarts_kube-system_coredns-787d4945fb-9f95l,pod_restarts_kube-system_coredns-787d4945fb-vpn8b,pod_restarts_kube-system_etcd-minikube,pod_restarts_kube-system_kube-apiserver-minikube,pod_restarts_kube-system_kube-controller-manager-minikube,pod_restarts_kube-system_kube-proxy-wx9p5,pod_restarts_kube-system_kube-scheduler-minikube,pod_restarts_kube-system_metrics-server-79467ff588-gnd4r,pod_restarts_kube-system_storage-provisioner,pod_restarts_ml-scenarios_stress-test-1742647808-5ba4b,pod_restarts_ml-scenarios_stress-test-1742647815-5a406,pod_restarts_ml-scenarios_stress-test-1742647816-f5fd3,pod_restarts_ml-scenarios_unstable-pod-1742656508-9aba2,pod_restarts_monitoring_alertmanager-prometheus-kube-prometheus-alertmanager-0,pod_restarts_monitoring_ml-predictor-547cb544b7-5j269,pod_restarts_monitoring_prometheus-grafana-894dc54f-lbz6t,pod_restarts_monitoring_prometheus-kube-prometheus-operator-74c7bdffd-8cltl,pod_restarts_monitoring_prometheus-kube-state-metrics-5454b84d8c-x8nxn,pod_restarts_monitoring_prometheus-prometheus-kube-prometheus-prometheus-0,pod_restarts_monitoring_prometheus-prometheus-node-exporter-q999l,pod_restarts_monitoring_thanos-query-8485c5c7fb-kjrq7,pod_restarts_monitoring_thanos-query-frontend-5b76db67c4-lt92s,event_normal_count,event_warning_count,event_error_count,event_reason_killing,event_reason_created,event_reason_started,event_reason_backoff,event_reason_failed,event_reason_unhealthy,cluster_issue_type
2025-03-22 20:45:27,0.9744741773654733,3239354368.0,3997196288.0,326360707072.0,8652811853824.0,61403.28782217669,101450.83204326856,0.009049819722069948,0.0119902973500771,0.050709929270848234,0.2175488887584145,0.045153988031630614,0.00373171221992972,0.016992104607550913,0.012593265879951767,0.01163053671312053,0.0,0.0,0.0,0.005558710694637488,0.021283927318332268,0.0,0.04934051246087267,0.006142292792891392,0.008684471847179255,0.0734341142244133,0.005147234583572545,0.00261599129465471,0.002581350813850658,33583104.0,28897280.0,72450048.0,516558848.0,86798336.0,32931840.0,41332736.0,36564992.0,25853952.0,4833280.0,4706304.0,4825088.0,1228800.0,58699776.0,3416064.0,178073600.0,43761664.0,34824192.0,326914048.0,20922368.0,17149952.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,29.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,41,133,0,1,1,1,1,0,1,pod-failure
2025-03-22 20:45:42,1.03870700658916,3327119360.0,3997196288.0,326367277056.0,8652811853824.0,65308.41756649532,107922.22720529893,0.008841048286223332,0.012355193321070563,0.05162507589776254,0.2182598482467563,0.04160673394104296,0.0049522785542100945,0.01618954283342917,0.011602126113348394,0.009960975789757236,0.0,0.0,0.0,0.005558710694637488,0.019775934829823184,0.0,0.0509377085841496,0.006141396542602625,0.008291624741354819,0.07495833087605208,0.005149235416674064,0.0025733002771895514,0.002384495283035453,34275328.0,28897280.0,67756032.0,516214784.0,79364096.0,33337344.0,41332736.0,35094528.0,25853952.0,4833280.0,4706304.0,4825088.0,15478784.0,58404864.0,3416064.0,182341632.0,38977536.0,33406976.0,334123008.0,20561920.0,17141760.0,11968512.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,29.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:45:57,1.0850369031011071,3327119360.0,3997196288.0,326367277056.0,8652811853824.0,65910.72333195645,107218.2855450514,0.008700697783074371,0.012466153614501957,0.055013908874656625,0.22002241951971585,0.0425049799583135,0.005081129459464039,0.016613837299060633,0.013046359122449905,0.010958405705515923,0.0,0.0,0.0,0.0036867074053085524,0.019673465943210726,0.0,0.05219035865192877,0.0072586742834558305,0.008475205396066934,0.07425357098773935,0.005893782973579199,0.0027893221410178024,0.006310143920458277,34029568.0,28446720.0,64622592.0,510259200.0,72630272.0,33337344.0,38322176.0,31670272.0,25763840.0,4833280.0,4706304.0,4825088.0,14426112.0,57606144.0,3416064.0,173416448.0,38244352.0,31330304.0,327561216.0,21024768.0,17141760.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:46:12,1.1264718814808665,3325353984.0,3997196288.0,326367735808.0,8652811853824.0,66470.65273918197,106228.23123569983,0.008913640347801706,0.012204656428199004,0.05354632198322905,0.2205644419364432,0.04037841759033968,0.00516206928295256,0.017303668667082446,0.013706753951947667,0.011152108718439125,0.0,0.0,0.0,0.0034597815350919576,0.019675539291217185,0.02441430846532319,0.053093228497413436,0.0072002468301989135,0.008802402112152977,0.07753707238654509,0.005952798099058015,0.002890628528681121,0.004869826211152942,33980416.0,29245440.0,66301952.0,522608640.0,75358208.0,33902592.0,37150720.0,33927168.0,24645632.0,4833280.0,4706304.0,4825088.0,14315520.0,56328192.0,20328448.0,183963648.0,41082880.0,36139008.0,340963328.0,21008384.0,17141760.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:46:27,1.1115896647925478,3325353984.0,3997196288.0,326367735808.0,8652811853824.0,67154.15978337437,108674.81960336931,0.008632288955165164,0.01389869196188346,0.054404175140608184,0.21396765696448414,0.03989635404124143,0.00516206928295256,0.017370526145991,0.013611821599666021,0.01056838464318291,0.0,0.0,0.0,0.0033845537371548673,0.0207045461325616,0.025995545591872286,0.052980118551689916,0.007350264537113314,0.007697797177524025,0.07535559487377999,0.0058825565767645326,0.0029079560897638675,0.0052153690396727894,33722368.0,31113216.0,65748992.0,526053376.0,75493376.0,33902592.0,37797888.0,33927168.0,24588288.0,4833280.0,4706304.0,4825088.0,14299136.0,56328192.0,20328448.0,186572800.0,42971136.0,36597760.0,340963328.0,20000768.0,17137664.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:46:42,1.1115896647925478,3325353984.0,3997196288.0,326367735808.0,8652811853824.0,67154.26843516092,108674.93446382938,0.008567137308400469,0.01375785863228815,0.05509742686700959,0.2125424334280971,0.04278356164383576,0.005106232130046058,0.01762110318888909,0.01305387984891347,0.010150830852016682,0.0,0.0,0.0,0.0032604064104299365,0.01979560712604862,0.025169611227617246,0.050175231398282304,0.007782230992429944,0.007680253858766349,0.07715020403899704,0.005991624614397032,0.0032739889147022183,0.004887318027845727,34336768.0,30806016.0,67448832.0,521535488.0,74457088.0,32628736.0,38891520.0,35053568.0,25423872.0,4833280.0,4706304.0,4825088.0,14278656.0,57090048.0,3493888.0,184573952.0,50688000.0,36016128.0,340684800.0,19746816.0,17555456.0,11968512.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:46:57,1.0165092051913789,3321532416.0,3997196288.0,326369026048.0,8652811853824.0,68836.50721254034,109954.4655413843,0.008354828238560503,0.00865562024725876,0.04860375320942515,0.20619607005215362,0.043556490640748756,0.00524887005455848,0.017077216067461813,0.01344180269872362,0.008803195519797195,0.0,0.0,0.0,0.003149518604313374,0.020090116724828546,0.02488300905843317,0.056489713919757704,0.009259607133813288,0.00744513972954219,0.07569805001203016,0.005647535866411869,0.0024914100728648083,0.004904932138427781,34394112.0,30806016.0,67448832.0,521109504.0,75550720.0,32124928.0,37560320.0,36777984.0,27299840.0,4833280.0,4710400.0,4825088.0,14270464.0,57057280.0,3493888.0,196825088.0,48234496.0,36016128.0,333381632.0,20332544.0,17555456.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:47:12,1.0165092051913789,3321532416.0,3997196288.0,326369026048.0,8652811853824.0,68836.6158339791,109954.52295557335,0.007398248079411764,0.008317973111960166,0.048098821574464795,0.19179602099337018,0.03915721902827407,0.00495175132129864,0.016451094109182662,0.011646926942962179,0.005056210249654171,0.0,0.0,0.0,0.0031656443893178896,0.013521465289302663,0.024324229689935802,0.04660948946825068,0.009002359843724361,0.007914579109676977,0.0691594188202569,0.005333863639464608,0.0024445744872925316,0.004921814473948347,34516992.0,30576640.0,66846720.0,521109504.0,75128832.0,31985664.0,37609472.0,37052416.0,27299840.0,4833280.0,4710400.0,4825088.0,14270464.0,57729024.0,3407872.0,196030464.0,47390720.0,36151296.0,335978496.0,20205568.0,17555456.0,11968512.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:47:27,0.9709110952395728,3310071808.0,3997196288.0,326370258944.0,8652811853824.0,69384.7909144933,110579.81973030065,0.007386546215747863,0.008279910572878564,0.04851047639115761,0.1930846534548837,0.04021630401075952,0.004213151245768037,0.016975005878287316,0.01334306773727132,0.005246874137074083,0.0,0.0,0.0,0.003206632761904762,0.013850343852432744,0.025457168496468396,0.04619939071803979,0.008723055193724709,0.00738908552053425,0.06927585418239648,0.005507935943318825,0.002401151080781859,0.00489683455000617,33796096.0,30507008.0,66965504.0,521916416.0,80539648.0,31985664.0,40386560.0,39522304.0,27148288.0,4833280.0,4710400.0,4825088.0,14270464.0,59842560.0,3407872.0,197152768.0,46972928.0,35512320.0,329596928.0,21151744.0,17551360.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:47:42,0.9709110952395728,3310071808.0,3997196288.0,326370258944.0,8652811853824.0,69384.86332279335,110579.85800325924,0.007670886049851857,0.008169487430129156,0.047810101252860504,0.18934482725727866,0.03600466558393523,0.004264407604832939,0.016365200306689816,0.012657287307153172,0.0050909269264959095,0.0,0.0,0.0,0.0032568242227160402,0.012908604381092979,0.025543764120362678,0.04612984689299044,0.008565103459077744,0.007329198668625656,0.06623298917097122,0.005185797111346313,0.0023744571891047097,0.00494313779696397,33824768.0,30564352.0,66637824.0,521719808.0,80035840.0,34947072.0,42340352.0,38903808.0,27119616.0,4833280.0,4710400.0,4825088.0,14270464.0,60637184.0,3407872.0,196173824.0,47538176.0,36175872.0,328941568.0,21143552.0,17551360.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:47:57,0.9283434270234817,3270746112.0,3997196288.0,326371606528.0,8652811853824.0,68437.32216865064,111028.47328661008,0.006253087099370406,0.007706636887079686,0.047362321672214824,0.1819226392536954,0.036849676924193685,0.004249099260514087,0.012943690199812544,0.011876873608017723,0.004979600546747608,0.0,0.0,0.0,0.0032078543930988274,0.012896919950371958,0.025149055995529707,0.04671328992764904,0.007369342796221262,0.007495569318559743,0.0674032910283499,0.00432110230675619,0.002329496117672802,0.004966400927825829,33820672.0,30564352.0,66637824.0,481411072.0,80408576.0,34447360.0,42565632.0,39624704.0,27111424.0,4833280.0,4710400.0,4825088.0,14266368.0,60637184.0,3407872.0,196173824.0,47616000.0,37212160.0,328798208.0,21250048.0,17551360.0,11964416.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:48:12,0.966039610107406,3270746112.0,3997196288.0,326371606528.0,8652811853824.0,68402.26566762888,109530.85268227177,0.006192538691892162,0.007967203766008804,0.04854887179861942,0.17568587328120794,0.03844051637113009,0.004506283817594715,0.012724271184913196,0.011747724536887936,0.005142632778351148,0.0,0.0,0.0,0.003108453741537944,0.013127144048032903,0.025149055995529707,0.04841018303587116,0.007616872855921688,0.00745639058711018,0.07114235297382479,0.004500823488824442,0.0023657709626384166,0.0056610297389044035,33812480.0,30748672.0,66793472.0,482197504.0,80420864.0,38928384.0,42565632.0,39837696.0,27488256.0,4833280.0,4710400.0,4825088.0,14266368.0,60743680.0,3407872.0,196853760.0,47616000.0,37625856.0,332898304.0,21250048.0,17551360.0,11980800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:48:27,0.9264860577005976,3274764288.0,3997196288.0,326372896768.0,8652811853824.0,67252.61690063303,106469.99689796174,0.0062832932070447985,0.008037487833043224,0.04739354608207948,0.17472983946550033,0.03920011768156954,0.006818174553999268,0.012712959282244427,0.011789334853328493,0.004970951926383984,0.0,0.0,0.0,0.003151829266666667,0.01326131471664509,0.025796692189555104,0.04616406742592647,0.007353260837511097,0.0076430761826182725,0.07109812278897919,0.004092315250964585,0.0024932855188196574,0.00497254800917062,34033664.0,30756864.0,67080192.0,482938880.0,80674816.0,38948864.0,42573824.0,39841792.0,27648000.0,4833280.0,4710400.0,4825088.0,14266368.0,60751872.0,3407872.0,196853760.0,47751168.0,38481920.0,333123584.0,21721088.0,17551360.0,11976704.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:48:42,0.9413732353374888,3274764288.0,3997196288.0,326372896768.0,8652811853824.0,67531.01349047058,108241.40238712312,0.006288543420965784,0.00813103963141514,0.04505030280200554,0.17135900665956877,0.03930491056899196,0.006984093092291177,0.01278651062788432,0.010994922478592146,0.004913801460449651,0.0,0.0,0.0,0.003158557041458407,0.0094141323395974,0.025883323234936133,0.04743492971178324,0.007135957003183971,0.007145294692377587,0.06818225409068224,0.004352773660382614,0.0026681122228109917,0.005106937420473441,34668544.0,30818304.0,67284992.0,483725312.0,84676608.0,38948864.0,43814912.0,39837696.0,27811840.0,4833280.0,4710400.0,4825088.0,14266368.0,60952576.0,3407872.0,197087232.0,47943680.0,38498304.0,333795328.0,21721088.0,17637376.0,11972608.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:48:57,0.8835551937412254,3226689536.0,3997196288.0,326374129664.0,8652811853824.0,66979.49957073804,109170.89852526592,0.0064821542649029975,0.008195985826498556,0.04661298011071728,0.1664988308934188,0.03867320508212578,0.007012673986039404,0.012722530208636633,0.01086579343872278,0.004913801460449651,0.0,0.0,0.0,0.003078055871649828,0.009396988267282576,0.024542403280155372,0.05004801266243155,0.007469013822177868,0.007100272599637275,0.06531815508333305,0.003211203362362222,0.0016253358985902821,0.005009186773083603,35139584.0,30822400.0,67284992.0,483028992.0,84561920.0,38842368.0,44797952.0,39682048.0,27811840.0,4833280.0,4710400.0,4825088.0,14266368.0,60936192.0,3407872.0,196796416.0,48230400.0,38289408.0,333795328.0,21721088.0,17637376.0,11976704.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:49:12,0.8962835320417273,3226689536.0,3997196288.0,326374129664.0,8652811853824.0,67765.97848772486,108369.82189704651,0.006287518967077689,0.007886595680842445,0.046101139666867186,0.1428349074721281,0.038985242133572476,0.006577308690378836,0.012196632316894556,0.010480964090805832,0.004739125979475137,0.0,0.0,0.0,0.003104074277777778,0.00940578743327995,0.025932273195666763,0.04870751947836683,0.007871133892048219,0.005405279053477175,0.06692181464097659,0.0034961956462217824,0.0018121533601154146,0.005127873667284777,35139584.0,30842880.0,67129344.0,483364864.0,84295680.0,40841216.0,45047808.0,39784448.0,27885568.0,4833280.0,4710400.0,4825088.0,14266368.0,60936192.0,3407872.0,196345856.0,48119808.0,38289408.0,335798272.0,19894272.0,17641472.0,11972608.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:49:27,0.8475774876244031,3265646592.0,3997196288.0,326375362560.0,8652811853824.0,66905.86946754354,105627.40415533936,0.006723704809090256,0.007892842459958794,0.044829966870257955,0.1421994014136064,0.03896874420844489,0.006325483334116233,0.01232540342663607,0.010136305601247179,0.004728423663388885,0.0,0.0,0.0,0.0030408902541368176,0.010083059825508795,0.024085502433870323,0.04837742017144704,0.006902002418464408,0.007655040620823573,0.0660781695300518,0.0026990554450182615,0.0018121533601154146,0.004865201705589858,35831808.0,30842880.0,67534848.0,484098048.0,84537344.0,40636416.0,44367872.0,39874560.0,28041216.0,4833280.0,4710400.0,4825088.0,14266368.0,60956672.0,3407872.0,196403200.0,48041984.0,38617088.0,335798272.0,19886080.0,17641472.0,11972608.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:49:42,0.8163605945213691,3265646592.0,3997196288.0,326375362560.0,8652811853824.0,68062.27643929014,108621.31388132786,0.006638824191493597,0.0076277455015367635,0.043567355403390344,0.1520960217792237,0.037574427507975884,0.006728112663917721,0.012087639785656636,0.010189139889532652,0.004708998430404684,0.0,0.0,0.0,0.0030857069743589747,0.00983202908417135,0.025219968893454583,0.04700121580547157,0.008750804284253318,0.007659277912246877,0.06528224646379893,0.00500682345063933,0.0017986202221484686,0.004863999300917342,35540992.0,30601216.0,66732032.0,495656960.0,81469440.0,40636416.0,43094016.0,39874560.0,28123136.0,4833280.0,4710400.0,4825088.0,14266368.0,62152704.0,3407872.0,187428864.0,48095232.0,36589568.0,331243520.0,20111360.0,17637376.0,11980800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:49:57,0.8163605945213691,3265646592.0,3997196288.0,326375362560.0,8652811853824.0,68062.32300496104,108621.33029018332,0.0065702544209128915,0.007569666257571558,0.04216660525660374,0.16327439591389295,0.03539044327953473,0.0066554656140819565,0.012144915057651539,0.010147986720102864,0.004733412007986299,0.0,0.0,0.0,0.003153490008397629,0.007852808208555433,0.023879158249158147,0.04865692903189917,0.008721107068926256,0.007594126187163507,0.06215964467179054,0.004733910946314929,0.0017995899605447018,0.004973189653660679,35528704.0,30326784.0,66076672.0,521940992.0,81469440.0,37539840.0,43024384.0,37351424.0,28053504.0,4833280.0,4710400.0,4825088.0,14245888.0,61493248.0,3407872.0,184406016.0,44756992.0,37523456.0,332193792.0,20275200.0,17608704.0,11976704.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:50:12,0.7453628249903004,3263152128.0,3997196288.0,326376624128.0,8652811853824.0,65533.89212262321,105165.56906133749,0.005539789298183501,0.007554731054284845,0.0425903339842924,0.16407048791042103,0.0341507714636516,0.007182610506382209,0.0072181652451618564,0.009706818623635738,0.005820922774586456,0.0,0.0,0.0,0.0031281689179234536,0.009344962109675914,0.025244996440410936,0.050267542257149134,0.009200134311500897,0.0068907956537497105,0.06164693999115587,0.005252008060460675,0.001821219772614222,0.005038749986649718,35618816.0,30998528.0,67080192.0,527560704.0,81334272.0,37122048.0,43024384.0,37351424.0,27684864.0,4833280.0,4710400.0,4825088.0,14245888.0,61280256.0,3407872.0,183230464.0,43646976.0,37523456.0,332193792.0,20754432.0,17604608.0,11972608.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
2025-03-22 20:50:27,0.7453628249903004,3263152128.0,3997196288.0,326376624128.0,8652811853824.0,65533.89212262321,105165.58341911786,0.005738607397314666,0.008136656312260933,0.049143150942607516,0.15247011928160603,0.03652869533324002,0.0059517119273922794,0.006385316057380799,0.009882284550297604,0.004685442127448344,0.0,0.0,0.0,0.00010272676028198737,0.009004982310225592,0.025500068642405643,0.048369058120125825,0.00931046577880222,0.007721085813228357,0.06937795587764364,0.005025535507893297,0.0018599697208776383,0.0071464521175150985,35536896.0,30822400.0,72097792.0,526192640.0,84201472.0,32997376.0,41345024.0,34906112.0,27299840.0,4833280.0,4710400.0,4825088.0,14245888.0,61280256.0,3407872.0,176930816.0,43646976.0,39354368.0,337707008.0,20697088.0,17584128.0,11976704.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,4.0,30.0,9.0,17.0,15.0,6.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,pod-failure
